scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_480.png,189.2230917279061,95.38727701078085,272.94459247121125,327.77312486836627,239.29950338745311,98.5170527395025,222.86818081166425,118.86059497619348,247.12394270925734,118.07815104401308,212.69640969331877,176.76144595754474,264.33770921722663,171.28433843228177,238.51705945527272,205.71187144822036,225.21551260820553,315.25402195347954,337.8874388421863,121.20792677273474,528.8037582942093,228.40274548145257,359.79586894323813,161.8950112461167,394.2234019591767,162.6774551782971,385.61651870519205,134.50947361980192,454.47158473706924,169.71945056792092,451.3418090083475,132.1621418232606,476.38001483812104,154.85301585649287,496.72355707481205,215.10119863438538
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_516.png,125.06268928911149,141.55146900942574,359.79586894323813,243.2691801928806,128.9749089500136,179.89122168626645,161.83755410159134,186.1507731437098,155.57800264414794,151.72324012777128,237.73461552309226,197.88743212641614,230.6926201334685,155.63545978867333,255.730825963242,175.19655809318388,340.2347706387276,229.18518941363303,211.91396576113834,115.73081924747183,433.34559856819783,193.97521246551398,,,235.387283726551,144.68124473814746,233.03995193000975,122.77281463709559,308.1545694193303,150.15835226341036,301.8950179618869,115.73081924747177,330.0629995203821,134.50947361980192,414.5669441958677,162.6774551782971
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_528.png,148.53600725452415,71.13151511318776,319.89122840203663,246.39895592160232,168.87954949121513,75.04373477408987,173.57421308429767,111.81859958656972,195.48264318534947,98.51705273950253,197.04753104971033,163.45989911047755,236.16972765873143,145.46368867032785,229.91017620128807,181.4561095506273,305.0247936906086,231.53252121017428,291.7232468435414,206.49431538040076,430.2158228394761,330.12045666490746,312.8492330124128,303.5173629707731,326.9332237916604,317.60135375002073,330.0629995203821,293.3455918524277,405.96006094188306,303.5173629707731,380.92185511210954,265.9600542261129,401.2653973488005,254.22339524340654,304.2423497584282,224.49052582055052
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_587.png,172.0093252199368,110.25371172220886,327.71566772384085,259.7005027686695,208.78419003241666,214.31875470220504,223.65062474384467,178.3263338219056,193.91775532098865,175.19655809318394,256.5132698954224,168.93700663574052,235.387283726551,136.85680541634324,273.7270364033917,154.85301585649293,300.3301300975261,234.662296938896,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_849.png,295.6354665044435,102.42927240040461,360.5783128754186,334.0326763258096,351.1889856892535,118.86059497619348,329.28055558820165,120.42548284055434,356.6660932145165,132.16214182326067,302.67746189406733,179.108777754086,348.0592099605318,190.84543673679232,325.36833592729954,215.88364256656584,312.8492330124128,330.12045666490746,200.95975071061244,105.55904812912632,308.9370133515107,222.92563795618966,297.98279830098477,206.49431538040076,272.16214853903085,175.97900202536434,258.07815775978327,204.1469835838595,248.6888305736182,149.37590833122997,225.21551260820553,183.80344134716856,232.25750799782932,149.37590833122997,298.7652422331652,112.60104351875012
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_900.png,249.4712745057986,105.55904812912632,389.52873836609416,273.0020496157366,356.6660932145165,112.60104351875012,344.1469902996297,116.51326317965223,370.75008399376406,116.51326317965217,327.71566772384085,176.76144595754474,370.75008399376406,184.58588527934896,344.9294342318101,204.9294275160399,251.03616237015945,257.3531709721283,215.82618542204045,108.688823857848,346.49432209617095,193.19276853333358,332.41033131692336,119.64303890837388,301.8950179618869,120.42548284055434,309.7194572836911,139.9865811450649,243.21172304835522,150.94079619559082,258.86060169196367,187.71566100807067,229.91017620128807,159.54767944957544,287.0285832504589,114.16593138311097
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_933.png,248.6888305736182,61.742187927022655,396.570733755718,310.5593583603969,268.24992887812874,64.08951972356394,279.2041439286547,97.73460880732208,299.5476861653456,80.52084229935278,318.3263405376758,165.8072309070188,355.883649282336,143.11635687378654,357.4485371466969,183.8034413471685,361.360756807599,299.605143309871,225.99795654038596,71.13151511318773,297.20035436880437,207.27675931258122,269.03237281030914,82.86817409589406,240.86439125181397,111.81859958656972,262.7728213528658,122.77281463709559,235.387283726551,159.54767944957544,267.46748494594834,179.89122168626645,230.6926201334685,166.58967483919926,,
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_949.png,251.8186063023399,63.30707579138351,393.44095802699627,304.2998069029535,262.7728213528658,64.87196365574434,285.46369538609804,107.90637992566755,309.7194572836911,86.78039375679617,330.0629995203821,175.97900202536428,359.01342501105773,147.8110204668691,361.360756807599,184.58588527934896,371.53252792594446,300.3875872420514,214.26129755767963,71.91395904536816,307.37212548714984,202.58209571949865,258.07815775978327,79.73839836717238,230.6926201334685,100.08194060386336,247.9063866414378,117.29570711183263,236.95217159091186,169.71945056792097,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_954.png,201.74219464279287,176.76144595754474,384.83407477301165,310.5593583603969,375.4447475868466,278.47915714099963,344.1469902996297,259.7005027686695,340.2347706387276,290.21581612370596,287.0285832504589,237.79207266761765,281.5514757251959,288.65092825934516,261.9903774206854,238.5745165997981,,,185.310872067004,123.55525856927605,344.1469902996297,312.9066901569382,313.6316769445932,132.94458575544107,283.1163635895568,126.6850342979977,286.24613931827844,148.5934643990495,224.4330686760251,141.55146900942574,239.29950338745311,183.80344134716856,210.34907789677752,189.28054887243152,229.12773226910764,287.08604039498425
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_1002.png,344.9294342318101,185.36832921152936,492.0288934817295,323.86090520746404,,,383.2691869086508,194.75765639769443,,,,,429.4333789072957,280.04404500536043,,,,,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_1093.png,283.1163635895568,175.19655809318388,441.95248182218245,270.6547178191954,423.95627138203275,239.3569605319785,417.6967199245894,208.84164717694202,403.6127291453418,211.97142290566373,,,360.5783128754186,208.84164717694202,346.49432209617095,215.10119863438544,301.1125740297065,242.4867362607002,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_1173.png,193.91775532098865,107.90637992566761,311.28434514805195,325.42579307182496,264.33770921722663,121.9903707049152,,,,,292.50569077572186,264.395166361752,219.73840508294256,254.22339524340654,,,,,288.59347111481975,182.2385534828077,439.6051500256412,272.2196056835562,334.7576631134646,219.79586222746795,355.1012053501556,200.2347639229574,361.360756807599,193.97521246551403,373.0974157903053,215.88364256656584,415.34938812804813,221.36075009182875,387.1814065695529,226.83785761709171,299.5476861653456,248.74628771814358
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_190.png,127.41002108565274,209.62409110912253,344.9294342318101,322.29601734310324,133.66957254309614,240.13940446415896,199.39486284625158,240.13940446415896,186.87575993136483,218.23097436310715,281.5514757251959,273.7844935479171,,,300.3301300975261,258.9180588364891,,,301.8950179618869,193.97521246551403,448.21203327962587,272.2196056835562,317.5438966054953,240.92184839633936,337.10499491000587,208.05920324476162,323.0210041307583,202.58209571949865,401.2653973488005,226.83785761709171,413.0020563315068,228.40274548145257,407.5249488062439,262.0478345652108,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_22.png,226.78040047256636,190.06299280461192,345.71187816399055,258.1356149043087,308.9370133515107,247.18139985378272,306.58968155496945,214.31875470220498,283.1163635895568,215.10119863438544,,,250.25371843797905,224.49052582055052,,,325.36833592729954,224.49052582055046,204.87197037151455,147.8110204668691,335.5401070456451,256.57072703994777,220.520849015123,158.76523551739504,246.34149877707694,168.15456270356012,251.03616237015945,157.20034765303419,,,,,,,326.15077985948,223.70808188837006
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_232.png,179.83376454174103,106.34149206130675,401.2653973488005,266.7424981582933,197.04753104971033,114.16593138311097,232.25750799782932,127.46747823017816,230.6926201334685,117.29570711183263,251.03616237015945,210.40653504130287,,,283.1163635895568,212.75386683784419,386.3989626373725,247.96384378596312,328.49811165602125,168.15456270356006,415.34938812804813,249.52873165032398,392.65851409481587,208.84164717694202,,,369.1851961294032,182.23855348280765,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_243.png,221.30329294730342,102.42927240040464,290.15835897918055,243.2691801928806,247.9063866414378,111.81859958656972,243.21172304835522,118.07815104401308,260.4254895563245,118.86059497619348,233.82239586219018,193.97521246551403,261.2079334885049,190.84543673679224,253.38349416670073,197.887432126416,267.4674849459483,238.57451659979796,254.16593809888113,154.8530158564928,353.53631748579477,238.5745165997979,261.9903774206853,165.02478697483826,278.4216999964742,171.28433843228163,287.8110271826393,165.80723090701866,318.3263405376757,211.18897897348313,,,342.58210243526884,215.10119863438524,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_724.png,167.3146616268543,168.93700663574043,446.64714541526496,337.94489598671146,429.4333789072957,190.84543673679212,,,370.750083993764,192.41032460115312,,,277.63925606429376,273.784493547917,243.99416698053565,294.1280357846081,217.3910732864013,265.1776102939324,195.48264318534947,164.24234304265795,287.8110271826393,236.2271848032568,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_973.png,283.8988075217372,170.50189450010132,394.22340195917667,235.44474087107633,298.76524223316517,221.36075009182875,312.06678908023235,197.10498819423563,308.15456941933024,181.4561095506272,366.0554204006815,215.10119863438533,,,385.61651870519205,206.4943153804007,,,358.2309810788773,72.6964029775485,433.34559856819783,149.37590833122985,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_133.png,259.64304562414407,205.7118714482203,589.0519410721018,328.55556880054644,560.8839595136067,305.8646947673143,542.1053051412765,241.70429232851964,543.6701930056374,266.7424981582932,,,458.3838043979713,287.86848432716454,416.91427599240893,295.69292364896876,283.8988075217372,280.04404500536043,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_198.png,391.093626230455,129.8148100267193,606.2657075800712,320.7311294787422,611.7428151053341,162.67745517829712,568.7083988354109,145.46368867032788,567.1435109710501,175.1965580931839,,,529.5862022263898,263.6127224295716,504.5479963966163,276.1318253444584,437.25781822909994,295.69292364896893,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_415.png,187.65820386354525,165.80723090701883,348.8416538927122,303.51736297077315,250.25371843797902,215.10119863438547,265.9025970815875,190.84543673679235,279.2041439286546,179.10877775408602,287.02858325045884,241.70429232851978,331.62788738474296,244.0516241250611,319.89122840203663,268.30738602265416,213.4788536254992,280.0440450053605,239.29950338745314,183.8034413471686,596.8763803939061,316.0364658856599,596.0939364617257,256.5707270399478,555.4068519883438,233.09740907453516,569.4908427675913,250.31117558250446,477.94490270248184,244.8340680572415,495.9411131426316,302.73491903859275,448.21203327962587,280.0440450053605,263.5552652850462,267.52494209047376
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_427.png,343.3645463674493,187.7156610080707,574.1855063606738,316.0364658856599,364.49053253632064,191.6278806689728,367.62030826504235,206.4943153804008,390.3111822982746,195.54010032987492,400.48295341662015,249.528731650324,438.04026216128034,229.18518941363305,437.25781822909994,256.5707270399478,553.0595201918024,297.2578115133298,145.40623152580247,194.75765639769446,313.6316769445932,324.64334913964456,308.1545694193303,240.13940446415899,269.8148167424896,210.4065350413029,254.16593809888113,232.31496514235477,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_487.png,374.6623036546662,165.80723090701883,540.5404172769157,308.21202656385566,514.7197675149617,181.45610955062727,481.07467843120355,181.45610955062727,488.8991177530078,190.06299280461195,437.25781822909994,228.4027454814526,474.81512697376024,256.5707270399478,435.69293036473914,262.0478345652108,413.0020563315069,303.51736297077315,207.21930216805583,191.6278806689728,445.86470148308456,298.82269937769064,441.95248182218245,256.5707270399478,423.9562713820328,225.27296975273094,418.4791638567698,237.79207266761767,,,366.05542040068156,254.22339524340657,330.84544345256256,253.44095131122612,220.520849015123,239.35696053197853
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_667.png,150.100895118885,210.4065350413029,360.57831287541853,340.292227783253,333.19277524910376,256.5707270399478,294.85302257226306,224.49052582055054,273.7270364033917,237.00962873543727,,,,,184.52842813482357,235.44474087107642,,,137.58179220399825,194.75765639769446,254.16593809888113,258.1356149043087,178.2688766773802,230.7500772779939,197.82997498189076,211.18897897348336,197.82997498189076,211.18897897348336,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_699.png,277.6392560642938,213.5363107700246,466.2082437197755,338.72733991889214,432.56315463601743,316.81890981784034,431.78071070383703,260.48294670084994,391.093626230455,259.70050276866954,,,324.58589199511914,253.44095131122612,,,,,92.98248806971418,212.7538668378442,313.6316769445932,324.64334913964456,229.12773226910764,304.2998069029536,205.65441430369498,237.79207266761767,180.61620847392146,253.44095131122612,,,,,,,297.98279830098477,281.60893286972134
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_727.png,65.59695044339941,144.68124473814748,193.91775532098865,340.292227783253,168.0971055590347,177.54388988972516,194.70019925316907,188.4981049402511,139.9291240005395,172.84922629664266,150.88333905106543,283.9562646662626,88.28782447663163,245.61651198942195,107.06647884896176,293.3455918524277,200.177306778432,276.91426927663883,154.79555871196754,183.02099741498813,388.7462944339138,326.2082370040054,,,333.97521918128416,231.5325212101744,359.0134250110577,251.8760634468654,258.86060169196367,249.5287316503241,287.02858325045884,298.0402554455103,228.3452883369272,288.65092825934516,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_778.png,196.2650871175299,212.75386683784424,358.2309810788773,334.8151202579902,241.6468351839944,272.2196056835563,254.94838203106158,235.4447408710765,267.4674849459483,226.05541368491143,282.3339196573763,261.2653906330304,337.88743884218627,255.00583917558706,326.15077985947994,276.91426927663895,215.04374148986005,324.64334913964467,29.604529563099984,17.92532772491907,175.92154488083892,290.9982600558865,89.8527123409925,34.35665030070797,,,,,,,,,81.24582908700785,226.83785761709183,163.40244196595216,280.04404500536054
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_79.png,112.54358637422473,186.93321707589027,279.9865878608351,318.38379768220125,,,,,,,150.88333905106543,250.3111755825045,195.48264318534947,245.61651198942198,175.92154488083892,262.0478345652108,250.25371843797902,304.2998069029536,3.0014358689656255,1.4940051491302029,138.36423613617868,172.06678236446228,53.07784752851265,152.50568405995168,60.119842918136456,85.2155058924354,13.173206987311115,89.91016948551791,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_809.png,150.100895118885,174.41411416100354,308.9370133515107,293.3455918524278,175.92154488083892,194.75765639769455,207.21930216805583,197.8874321264162,182.18109633828232,244.83406805724152,221.30329294730342,244.05162412506112,201.74219464279287,255.00583917558706,294.07057864008266,265.1776102939325,1.4365480046047807,0.7115612169497751,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_side_view_4_2022-08-10_15-46-03_858.png,231.47506406564892,190.06299280461204,378.57452331556823,297.2578115133299,,,251.03616237015947,212.75386683784424,,,305.0247936906086,250.31117558250455,,,325.36833592729954,237.79207266761762,355.1012053501556,289.4333721915255,150.8833390510654,192.41032460115315,278.4216999964742,290.99826005588636,249.4712745057986,232.3149651423547,228.3452883369272,203.36453965167908,217.3910732864013,222.14319402400923,,,173.57421308429767,247.1813998537827,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_1060.png,158.70777837286963,118.86059497619351,385.61651870519205,204.92942751603988,175.1391009486585,174.41411416100345,201.74219464279287,158.765235517395,187.65820386354525,135.29191755198235,256.5132698954224,164.24234304265798,245.55905484489648,129.81481002671939,275.29192426775256,146.24613260250828,370.75008399376406,176.7614459575447,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_1088.png,333.19277524910376,215.1011986343854,553.8419641239828,332.46778846144906,546.0175248021786,301.95247510641263,542.887749073457,284.73870859844334,535.8457536838332,305.86469476731475,488.89911775300783,254.22339524340686,477.9449027024819,299.6051433098713,445.08225755090416,270.6547178191957,344.1469902996297,225.27296975273111,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_127.png,184.52842813482357,206.4943153804009,396.570733755718,337.94489598671197,217.3910732864013,211.97142290566387,195.48264318534947,236.227184803257,223.65062474384467,231.53252121017442,234.6048397943706,312.90669015693834,270.59726067467,281.6089328697215,277.6392560642938,313.6891340891188,391.093626230455,332.467788461449,229.91017620128807,210.40653504130307,466.20824371977557,305.08225083513423,236.95217159091186,227.62030154927237,246.34149877707694,245.61651198942207,261.2079334885049,220.57830615964855,301.8950179618869,287.8684843271649,318.3263405376758,247.96384378596338,344.1469902996297,283.95626466626277,443.5173696865433,241.70429232852007
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_160.png,381.70429904428994,114.94837531529163,534.2808658194723,254.22339524340686,489.6815616851882,243.26918019288092,510.8075478540596,208.05920324476193,480.29223449902315,205.71187144822062,512.3724357184205,158.76523551739535,472.46779517721893,161.11256731393655,474.0326830415798,142.33391294160646,392.65851409481587,168.93700663574077,164.1848858981326,244.05162412506115,352.75387355361437,344.20444744415533,177.48643274519978,265.17761029393256,179.0513206095606,270.6547178191955,200.177306778432,259.70050276866965,227.56284440474678,316.03646588566005,239.29950338745311,273.78449354791724,258.07815775978327,310.5593583603971,337.10499491000587,337.1624520545315
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_486.png,289.37591504700015,218.2309743631073,502.20066460007496,328.55556880054695,296.41791043662397,296.4753675811495,309.7194572836911,312.124246224758,307.37212548714984,276.914269276639,386.3989626373725,316.81890981784056,389.52873836609416,269.0898299548348,414.5669441958677,294.1280357846083,484.9868980921057,229.96763334581374,169.66199342339556,161.11256731393644,308.9370133515107,336.38000812235106,303.45990582624773,189.28054887243167,270.59726067467,183.0209974149883,287.0285832504589,204.1469835838597,219.73840508294256,219.7958622274681,244.77661091271608,257.3531709721284,208.00174610023623,252.65850737904583,192.3528674566278,326.2082370040055
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_578.png,244.77661091271608,111.81859958656986,457.6013604657909,251.09361951468514,441.95248182218245,121.20792677273505,421.6089395854915,116.51326317965248,445.86470148308456,134.50947361980224,377.79207938338783,161.89501124611695,401.2653973488005,200.23476392295765,366.83786433286195,196.32254426205535,269.0323728103092,240.9218483963394,196.2650871175299,265.9600542261129,463.0784679910539,334.0326763258097,211.13152182895794,299.6051433098711,222.08573687948385,313.6891340891186,214.26129755767963,279.26160107318003,282.3339196573763,326.99068093618587,290.15835897918055,281.60893286972134,317.5438966054953,308.9944704960361,444.29981361872376,289.43337219152556
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_591.png,384.0516308408312,156.41790372085384,544.4526369378178,318.38379768220125,535.0633097516527,165.80723090701892,521.7617629045856,168.15456270356023,546.0175248021786,178.3263338219057,492.8113374139099,224.49052582055057,534.2808658194723,248.7462877181437,502.200664600075,258.9180588364892,405.17761700970266,316.03646588565994,121.15046962820938,28.879542775445003,242.4292791161748,179.8912216862665,136.0169043396374,84.43306196025497,165.74977376249345,85.2155058924354,153.2306708476067,55.48263646957935,,,,,202.5246385749733,103.2117163325851,205.65441430369498,172.06678236446223
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_602.png,405.17761700970266,114.16593138311109,548.3648565987199,316.03646588565994,519.4144311080443,124.33770250145656,510.80754785405964,133.72702968762164,535.8457536838331,138.42169328070415,499.8533328035337,198.66987605859666,538.1930854803744,207.27675931258133,511.58999178624003,227.62030154927228,424.7387153142132,300.3875872420515,114.890918170766,32.009318504166686,243.99416698053568,179.8912216862665,139.1466800683591,52.352860740857665,153.2306708476067,73.47884690972907,168.87954949121513,50.78797287649684,174.3566570164781,96.95216487514173,208.00174610023626,78.95595443499204,197.04753104971033,106.34149206130681,205.65441430369498,169.71945056792097
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_726.png,190.78797959226696,114.16593138311103,310.50190121587156,301.9524751064123,291.7232468435414,298.8226993776907,278.4216999964742,262.8302784973912,255.730825963242,282.39137680190197,253.38349416670076,209.6240911091227,215.04374148986005,231.5325212101745,226.78040047256638,191.627880668973,301.89501796188694,121.20792677273508,199.3948628462516,253.4409513112263,409.08983667060477,345.76933530851636,397.35317768789844,271.43716175137615,362.14320073977945,268.30738602265444,374.6623036546662,298.0402554455105,305.0247936906086,293.3455918524279,325.36833592729954,337.9448959867115,301.8950179618869,324.6433491396444,204.08952643933412,299.6051433098709
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_731.png,456.03647260143003,129.0323660945387,567.9259549032305,311.34180229257703,488.1166738208274,139.20413721288418,494.37622527827074,143.89880080596674,520.1968750402248,134.5094736198016,510.8075478540596,190.0629928046116,553.8419641239828,185.36832921152904,537.410641548194,219.79586222746764,492.8113374139099,301.952475106412,201.74219464279287,160.33012338175575,334.7576631134646,330.1204566649073,304.24234975842813,179.89122168626625,265.12015314940703,173.63167022882288,276.07436819993296,201.7996517873181,221.30329294730342,217.4485304309266,254.94838203106158,249.5287316503239,229.91017620128807,265.17761029393233,306.5896815549694,326.2082370040052
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_783.png,172.0093252199368,120.42548284055425,401.2653973488005,206.49431538040056,200.95975071061244,123.5552585692759,195.48264318534947,149.37590833122988,214.26129755767963,142.33391294160606,259.64304562414407,185.36832921152927,258.86060169196367,147.81102046686897,287.8110271826393,172.06678236446203,391.8760701626354,186.15077314370956,116.45580603512684,1.4940051491301176,291.7232468435414,156.4179037208536,148.53600725452415,1.4940051491301176,134.45201647527657,17.925327724918986,169.66199342339556,4.623780877851772,177.48643274519978,79.7383983671723,220.520849015123,65.65440758792468,210.34907789677752,99.29949667168285,,
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_855.png,225.99795654038596,200.2347639229573,426.303603178574,349.6815549694178,350.40654175707306,209.62409110912228,332.41033131692336,212.753866837844,361.360756807599,212.75386683784393,338.6698827743667,290.9982600558862,380.9218551121096,289.43337219152556,347.2767660283514,318.38379768220125,226.78040047256638,300.3875872420515,245.5590548448965,-3.2006584439522783,376.227191519027,208.84164717694213,299.5476861653457,-1.6357705795914228,265.9025970815875,12.448220199656163,299.5476861653457,24.96732311454292,286.24613931827844,79.73839836717246,334.7576631134647,79.73839836717246,306.5896815549694,104.77660419694595,294.07057864008266,203.36453965167917
new mouse annotation,labeled-data,A_male_meet_with_the_other_cage_male_top_view1_2022-08-10_15-40-59_889.png,337.10499491000587,197.1049881942358,522.544206836766,330.1204566649076,469.3380194484972,322.29601734310336,501.4182206678946,290.9982600558865,465.4257997875951,278.47915714099975,490.4640056173687,254.2233952434066,448.21203327962587,265.1776102939325,447.4295893474454,246.39895592160238,354.3187614179752,228.40274548145268,215.82618542204048,88.34528162115708,353.53631748579477,212.75386683784424,350.4065417570731,137.6392493485237,337.1049949100059,110.25371172220892,330.8454434525625,133.72702968762158,277.6392560642938,96.95216487514176,284.68125145391764,144.6812447381475,254.16593809888116,133.72702968762158,283.8988075217372,206.49431538040082
new mouse annotation,labeled-data,A_male_meet_with_the_same_cage_mate_face_view_3_2022-08-10_15-41-02_1038.png,78.11605335828615,-0.8533266474110519,283.1163635895568,314.4715780212989,100.02448345933797,35.13909423288828,,,,,136.79934827181782,96.95216487514159,207.21930216805583,99.29949667168279,184.52842813482357,152.50568405995156,245.55905484489654,303.517362970773,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_same_cage_mate_face_view_3_2022-08-10_15-41-02_171.png,33.51674922400208,0.7115612169497467,227.5628444047468,274.5669374800974,67.16183830776023,76.6086226384507,49.165627867610525,27.31465491108409,,,,,196.2650871175299,21.055103453640584,,,,,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_same_cage_mate_face_view_3_2022-08-10_15-41-02_252.png,210.34907789677752,175.19655809318377,320.67367233421703,241.70429232851953,307.37212548714984,205.71187144822014,290.940802911361,183.80344134716833,283.1163635895568,192.410324601153,,,240.86439125181397,207.27675931258105,225.21551260820553,213.53631077002441,,,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_same_cage_mate_face_view_3_2022-08-10_15-41-02_294.png,205.65441430369498,168.9370066357404,337.1049949100059,244.05162412506078,322.2385601985779,202.58209571949843,308.9370133515107,183.80344134716833,296.41791043662397,192.41032460115295,,,265.1201531494071,196.32254426205512,254.94838203106156,204.14698358385934,216.60862935422088,229.9676333458133,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_same_cage_mate_face_view_3_2022-08-10_15-41-02_299.png,204.87197037151455,193.97521246551392,322.2385601985779,266.7424981582931,219.7384050829426,248.74628771814383,230.69262013346852,209.62409110912267,254.16593959127448,218.23097436310707,,,,,,,,,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_same_cage_mate_face_view_3_2022-08-10_15-41-02_807.png,183.7459856950365,197.10498819423572,347.2767675207447,296.47536758114927,203.30708399954705,289.4333721915255,242.42928060856815,237.00962873543722,215.04374298225338,226.83785761709174,301.1125755220998,244.83406805724144,339.4523281989405,69.56662724882688,470.9029088052514,257.35317097212817,351.18898718164684,237.79207266761762,,,,,,,,,,,,,,,,,,
new mouse annotation,labeled-data,A_male_meet_with_the_same_cage_mate_side_view_4_2022-08-10_15-41-04_1052.png,195.48264467774283,205.71187144822034,441.1700393823954,275.34938141227786,204.8719718639079,256.57072703994777,224.43306867602513,242.4867362607004,219.7384050829426,222.92563795618986,,,,,330.06299952038216,235.4447408710767,,,,,,,,,,,,,,,,,,,,
